"method","MethodLabel","Taxon","df_layer","df_residual","statistic","p_value","mean_SRF","mean_DCM","mean_MES","padj","significant","total_count","prevalence_n","prevalence_fraction","mean_relative_abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"CLR_pc0.01","CLR (pc = 0.01)","GU940734.1.1314",2,170,4.91210985377154,0.00843456395583748,-0.639565370444554,-1.15143239199931,-1.86525445503276,0.0121491063279883,TRUE,94,25,0.144508670520231,2.28458169452806e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","Fluviicola"
"CLR_pc0.01","CLR (pc = 0.01)","GU940747.1.1343",2,170,20.7036560942535,8.97341843834464e-09,1.24109268220086,1.84597482014904,-1.48270587028776,2.6793869139846e-08,TRUE,390,80,0.46242774566474,9.02395076746734e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU940748.1.1341",2,170,39.7105800291809,7.06038297797718e-15,4.70317737774174,4.1779135586267,-0.0102503460201745,3.96742484449224e-14,TRUE,4050,127,0.734104046242775,0.00104038377332303,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU940751.1.1266",2,170,29.0099656564499,1.44700297340637e-11,3.66223798927748,3.64111755267862,-0.0718252717153745,5.79298014417794e-11,TRUE,1559,120,0.69364161849711,0.000409054772162371,"Bacteria","Cyanobacteria","ML635J-21","uncultured",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU940758.1.1389",2,170,39.6218158215424,7.50088172513178e-15,3.13759940888655,1.54607151635509,-1.70758368399916,4.19473769376674e-14,TRUE,1126,94,0.543352601156069,0.00032780818685294,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","uncultured"
"CLR_pc0.01","CLR (pc = 0.01)","GU940763.1.1281",2,170,19.2394874047105,2.93674328372162e-08,1.32874027784341,0.870661877075281,-1.84707928347362,8.39275163926324e-08,TRUE,482,67,0.38728323699422,0.000119984864205284,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU940771.1.1349",2,170,35.8283909081693,1.03811237909048e-13,3.57863157064427,2.52826393473627,-0.986248175802543,5.18944923481027e-13,TRUE,1547,107,0.61849710982659,0.000400579217507798,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU940846.1.1513",2,170,18.6313056675864,4.82921166728405e-08,3.68586159896629,4.36419524979532,1.74750284838209,1.35194737192154e-07,TRUE,1334,148,0.855491329479769,0.000304552585862605,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU940870.1.1321",2,170,8.37228931824477,0.00034046940110882,2.76567866750653,2.35180589128018,0.475166855505463,0.000591415004384185,TRUE,1266,107,0.61849710982659,0.000293961832522116,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU940873.1.1401",2,170,1.13162911875913,0.324924488600602,3.21963695819226,3.70708779833679,2.72184580216738,0.358092583845276,FALSE,4273,125,0.722543352601156,0.000956691591393548,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","NS9",NA
"CLR_pc0.01","CLR (pc = 0.01)","GU940879.1.1433",2,170,5.39802725204717,0.00533454864671249,0.655385837017943,1.02898034439931,-0.643265397060639,0.00788850186692044,TRUE,236,75,0.433526011560694,5.73562023704826e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Coxiellaceae","Coxiella"
"CLR_pc0.01","CLR (pc = 0.01)","GU940883.1.1258",2,170,14.5812349466421,1.43060757403438e-06,0.0137075946155979,-0.404227846299702,-2.27645276265511,3.38870173961216e-06,TRUE,91,42,0.242774566473988,2.28184718909299e-05,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU940899.1.1230",2,170,30.7956957128097,3.86147560067119e-12,1.97716453253074,1.93409789695231,-1.74371706567987,1.65077197080939e-11,TRUE,557,86,0.497109826589595,0.000142422163504706,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"CLR_pc0.01","CLR (pc = 0.01)","GU940902.1.1355",2,170,22.4685639304422,2.19627041866101e-09,3.24529095077557,1.95381831664147,-0.93953442244332,6.98731598406205e-09,TRUE,2724,93,0.53757225433526,0.000680717650641624,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU940916.1.1344",2,170,22.2608309728639,2.58887047494032e-09,0.950827858618301,0.9156910665485,-2.15500222273823,8.16948030793074e-09,TRUE,354,62,0.358381502890173,8.57553680934531e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU940917.1.1359",2,170,25.349081838832,2.31882059617336e-10,4.18697771910658,2.812499873855,-0.299392414879884,8.16224849853024e-10,TRUE,4445,109,0.630057803468208,0.00109935908652755,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","AEGEAN-169"
"CLR_pc0.01","CLR (pc = 0.01)","GU940923.1.1380",2,170,5.74199525347814,0.00386279012530108,4.53437717005078,4.22206003202278,2.73782217333065,0.00581725965269753,TRUE,3464,139,0.803468208092486,0.000860839052809215,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU940960.1.1393",2,170,5.92465611750341,0.00325586938099589,1.40886370466011,2.04028016080312,-0.0809691040650414,0.0049463761540602,TRUE,753,86,0.497109826589595,0.000191937521758622,"Bacteria","Verrucomicrobia","Arctic97B-4",NA,NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU940967.1.1277",2,170,25.0490487909296,2.92262956901232e-10,2.34123266311514,-0.438948839984514,-1.43039178499311,1.02105949886693e-09,TRUE,2873,71,0.410404624277457,0.000732581170014252,"Bacteria","Bacteroidetes","SM1A07","uncultured",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU940970.1.1340",2,170,13.5166226567238,3.56697376045387e-06,-0.109452799463223,-1.31305355979631,-1.91210114290448,8.0916175188506e-06,TRUE,65,34,0.196531791907514,1.6999342074898e-05,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU940984.1.1304",2,170,38.9479377031743,1.18923516966503e-14,3.16358691467426,3.00561133021626,-1.28142305705021,6.54079343315766e-14,TRUE,1480,103,0.595375722543353,0.000352679353790679,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured"
"CLR_pc0.01","CLR (pc = 0.01)","GU940986.1.1397",2,170,18.2262465442725,6.73669866003377e-08,1.48782933441865,0.373114796013501,-1.87588091178776,1.85041004419302e-07,TRUE,644,63,0.364161849710983,0.000163740098843755,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"CLR_pc0.01","CLR (pc = 0.01)","GU940987.1.1428",2,170,8.19960824742269,0.000398484380483456,1.13356061933227,1.87692827261528,-0.897731769446598,0.000686818607012136,TRUE,2326,69,0.398843930635838,0.000520691189098016,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU940989.1.1358",2,170,20.7245448985448,8.82396171335889e-09,0.239989582691319,0.178332246158614,-2.27645276265511,2.63644826592606e-08,TRUE,107,52,0.300578034682081,2.44967830598938e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS5"
"CLR_pc0.01","CLR (pc = 0.01)","GU940994.1.1354",2,170,5.6664884811459,0.00414601665602821,1.30327876430215,1.4672989818471,-0.306489957983931,0.00621969176060327,TRUE,478,86,0.497109826589595,0.000113423203300258,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU941013.1.1241",2,170,26.761835634549,7.86427977013915e-11,2.27838199151572,1.00458378446771,-1.68346259264141,2.90411724845044e-10,TRUE,713,82,0.473988439306358,0.000195042233372623,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU941020.1.1329",2,170,1.94611413335219,0.145996904156047,-0.955272796833544,-1.32847817781947,-1.69073127781783,0.170958965850817,FALSE,183,19,0.109826589595376,5.28131133698431e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU941026.1.1315",2,170,27.0613786605245,6.26400342050144e-11,2.21428148024513,2.22287825646518,-1.48270587028776,2.34284779095579e-10,TRUE,836,89,0.514450867052023,0.000198152690883022,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","uncultured"
"CLR_pc0.01","CLR (pc = 0.01)","GU941051.1.1320",2,170,30.1040101865897,6.42569410316315e-12,1.96367623049767,0.945962408000382,-1.87581585578697,2.69025469453796e-11,TRUE,346,80,0.46242774566474,9.28933930998428e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU941063.1.1403",2,170,28.219261117982,2.61445878608276e-11,1.28923450880482,-0.829785403093775,-1.99733145170463,1.0186997308513e-10,TRUE,235,55,0.317919075144509,6.37526107163641e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Litoricolaceae","Litoricola"
"CLR_pc0.01","CLR (pc = 0.01)","GU941069.1.1226",2,170,21.7855096421373,3.77625302402329e-09,0.892876068497787,0.708697311523204,-1.99140732534126,1.17026206671393e-08,TRUE,172,67,0.38728323699422,4.60992935707546e-05,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"CLR_pc0.01","CLR (pc = 0.01)","GU941076.1.1291",2,170,23.566396300997,9.25758672487507e-10,2.48746673399326,0.467703598245835,-0.989344078711489,3.06005559779003e-09,TRUE,713,91,0.526011560693642,0.000183161073878337,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU941081.1.1313",2,170,22.9115708231569,1.54820141320054e-09,1.50452851260832,1.1624909667767,-1.59831913327728,5.02142655853081e-09,TRUE,296,81,0.468208092485549,7.80420006937097e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU941083.1.1357",2,170,2.46294255131695,0.0882188742873944,0.0230555238877409,-0.267642302353726,-0.968167138306899,0.107260904503756,FALSE,136,52,0.300578034682081,3.17416915951254e-05,"Bacteria","Cyanobacteria","ML635J-21","uncultured",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU969143.1.1741",2,170,1.31809172546882,0.270366626544058,-0.916754105434916,-0.629735900938899,-0.156081955511181,0.301961194013766,FALSE,413,36,0.208092485549133,9.81219018152552e-05,"Eukaryota","Opisthokonta","Holozoa","Metazoa",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","GU969192.1.1733",2,170,4.18445349647326,0.016827921489826,-0.736724374262388,-0.737121506907281,0.610166424101151,0.022982555147452,TRUE,193,45,0.260115606936416,5.24943877489393e-05,"Eukaryota","Opisthokonta","Holozoa","Metazoa",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","HE574904.1.1340",2,170,1.02243201775588,0.361920150876151,-0.808930751893495,-1.19901981097848,-1.29039619401266,0.395500371060536,FALSE,61,28,0.161849710982659,1.51447505042796e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured"
"CLR_pc0.01","CLR (pc = 0.01)","HE576787.1.1388",2,170,2.05928815150583,0.130714625777696,-1.08473781073106,-0.76499327114501,-0.0178465373261409,0.154577336365916,FALSE,901,30,0.173410404624277,0.000248914417626713,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Arcobacter"
"CLR_pc0.01","CLR (pc = 0.01)","HE803860.1.1459",2,170,11.8731423403266,1.49046145980933e-05,-0.846075699632297,0.206041568764123,1.07077373258689,3.10612701007628e-05,TRUE,138,58,0.335260115606936,2.92990069681207e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","Oligoflexaceae","uncultured"
"CLR_pc0.01","CLR (pc = 0.01)","HE803972.1.1446",2,170,4.85385531667506,0.00891225970040865,-0.536559779061321,-0.864247081039933,-1.79065060298761,0.0127819124362564,TRUE,70,32,0.184971098265896,1.88974840741915e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","Fluviicola"
"CLR_pc0.01","CLR (pc = 0.01)","HE804015.1.1490",2,170,4.8402306565842,0.00902787907186437,-1.19163595072057,-1.00820462421092,-0.0930865582631272,0.0129238882723068,TRUE,65,33,0.190751445086705,1.3551687705313e-05,"Bacteria","Gemmatimonadetes","BD2-11",NA,NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","HE814580.1.1495",2,170,21.1290498802185,6.37815701510024e-09,-1.65304960032497,-1.65243649647169,0.201497519002444,1.93041689282463e-08,TRUE,85,19,0.109826589595376,1.69475133967253e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SUP05",NA
"CLR_pc0.01","CLR (pc = 0.01)","HE817804.1.1430",2,170,40.0418729564693,5.63499738554857e-15,-1.65304960032497,-1.80979994974068,0.828112665554654,3.20507656173153e-14,TRUE,117,21,0.121387283236994,2.49833555460356e-05,"Bacteria","Chloroflexi","SAR202",NA,NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","HE817837.1.1428",2,170,22.4816077459032,2.17372992643801e-09,-1.65304960032497,-1.60577914312245,0.476613762074449,6.92032517195009e-09,TRUE,141,21,0.121387283236994,3.22626942748552e-05,"Bacteria","Chloroflexi","SAR202",NA,NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","HE817850.1.1433",2,170,40.0371626201004,5.65306965822318e-15,-1.65304960032497,-1.89855226737224,0.592597050868667,3.21143932837429e-14,TRUE,94,19,0.109826589595376,1.95208137903519e-05,"Bacteria","Chloroflexi","SAR202",NA,NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","HF558385.1.1515",2,170,4.68069869537277,0.010500140675448,-0.601503672576951,-0.975960265960147,-1.79065060298761,0.0148446972143951,TRUE,102,30,0.173410404624277,2.53992179805846e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"CLR_pc0.01","CLR (pc = 0.01)","HF912749.1.1505",2,170,77.3704337145164,1.28090780630543e-24,-1.65304960032497,-1.66022589791422,1.82388682599956,1.69239490328854e-23,TRUE,147,28,0.161849710982659,2.94503973136339e-05,"Bacteria","Acidobacteria","Subgroup",NA,NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","HG423462.1.1425",2,170,3.40943242081893,0.0353368210448216,-1.47794663717146,-1.1558115333933,-0.661375512619003,0.0457935352467485,TRUE,51,23,0.132947976878613,9.89123683107044e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AT-s3-44","uncultured"
"CLR_pc0.01","CLR (pc = 0.01)","HG423501.1.1426",2,170,14.1728493595672,2.02871682399517e-06,0.420297775406011,0.0723240117471912,-2.01544156726299,4.71446699906003e-06,TRUE,212,50,0.289017341040462,5.73773311989635e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfurellales","Desulfurellaceae","G55"
"CLR_pc0.01","CLR (pc = 0.01)","HG942525.1.1266",2,170,32.6265334001371,1.01779041065771e-12,1.68147797474178,3.25879531888087,-1.38609013702639,4.60424294404226e-12,TRUE,1698,91,0.526011560693642,0.000377700842989322,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionIV","FamilyI","Cylindrospermosis"
"CLR_pc0.01","CLR (pc = 0.01)","HG970975.1.1816",2,170,15.1745146901922,8.63460910538341e-07,1.6892661327942,0.528419341108359,-1.0016928904479,2.10736875287851e-06,TRUE,269,83,0.479768786127168,6.54479955467265e-05,"Eukaryota","Haptophyta","Haptophyceae",NA,NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","HM031989.1.1413",2,170,0.738086914461123,0.479553027118897,-1.33024039437889,-0.967515325996579,-0.99699056005627,0.510763945759885,FALSE,69,24,0.138728323699422,2.32061999119815e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas"
"CLR_pc0.01","CLR (pc = 0.01)","HM057630.1.1500",2,170,6.35690667977525,0.00217565921692259,0.390781953667023,0.327970582916113,-1.40818886767862,0.00339828351899765,TRUE,391,55,0.317919075144509,0.000116578602530605,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS5"
"CLR_pc0.01","CLR (pc = 0.01)","HM057660.1.1444",2,170,5.83887174047411,0.00352786138373321,-0.481684713172016,-1.30104545082978,-1.87588091178776,0.0053352611847379,TRUE,196,24,0.138728323699422,6.2061264239687e-05,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","HM057688.1.1500",2,170,6.9434870462987,0.00126277556745334,1.14998277908169,0.437494889350726,-1.29106897225753,0.00202949181481818,TRUE,898,62,0.358381502890173,0.000265144183492159,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS5"
"CLR_pc0.01","CLR (pc = 0.01)","HM057714.1.1504",2,170,10.9471702095914,3.3718961579961e-05,0.738666697082213,-0.443999526343816,-1.62235337519901,6.69213773655056e-05,TRUE,420,51,0.294797687861272,0.000117259326170869,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured"
"CLR_pc0.01","CLR (pc = 0.01)","HM057722.1.1491",2,170,4.72351132984918,0.0100826912886127,-1.22794480533018,-1.27151448202762,-0.160150728105914,0.0143065628749892,TRUE,102,27,0.15606936416185,3.0204992217849e-05,"Bacteria","Nitrospinae","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina"
"CLR_pc0.01","CLR (pc = 0.01)","HM057734.1.1476",2,170,6.04016799232658,0.00292280201898714,-0.820236039814735,-1.08005542538723,-2.15500222273823,0.00447389189909945,TRUE,238,21,0.121387283236994,7.44631235108132e-05,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","HM057746.1.1448",2,170,13.1767398744853,4.7849470006877e-06,0.684360497615002,-0.867171507466904,-1.91210114290448,1.06170279786905e-05,TRUE,389,45,0.260115606936416,0.000120910908057685,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","HM057764.1.1509",2,170,0.266187344803352,0.766614344257561,-1.11932941169893,-0.85350580296824,-0.936736087017812,0.785304041646665,FALSE,86,28,0.161849710982659,3.28422741639136e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Oceaniserpentilla"
"CLR_pc0.01","CLR (pc = 0.01)","HM057772.1.1512",2,170,17.0060917816924,1.85092773230592e-07,3.04505628522054,1.98065559698024,-0.352482778617065,4.86624968628795e-07,TRUE,1114,106,0.61271676300578,0.000295718166251259,"Bacteria","Verrucomicrobia","Opitutae","MB11C04",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","HM057787.1.1528",2,170,13.2848956109739,4.35744910645591e-06,0.666664360562584,0.555383592090217,-1.74380391511589,9.75198782750017e-06,TRUE,269,61,0.352601156069364,7.34747349536072e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Coxiellaceae","Coxiella"
"CLR_pc0.01","CLR (pc = 0.01)","HM057789.1.1506",2,170,3.43209167192025,0.0345754151184527,-0.784304418545339,-1.1223621502411,0.100199259749506,0.0448566720757895,TRUE,286,35,0.202312138728324,7.3328439552503e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Bradymonadales","uncultured",NA
"CLR_pc0.01","CLR (pc = 0.01)","HM057801.1.1519",2,170,8.69084166116279,0.000254889386186026,-0.585411764085162,-0.83231222491512,-2.27645276265511,0.000450645980732231,TRUE,176,25,0.144508670520231,4.54216903884213e-05,"Bacteria","Bacteroidetes","Bacteroidetes",NA,NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","HM057812.1.1468",2,170,27.1122480666824,6.02696254295864e-11,2.26507286473,0.846858774889734,-1.57550668732729,2.257811510069e-10,TRUE,627,80,0.46242774566474,0.000147700192188376,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","OCS116",NA
"CLR_pc0.01","CLR (pc = 0.01)","HM103793.1.1011",2,170,15.1659063319493,8.69791301140447e-07,-1.54184187702759,-1.02354768493932,0.320111951053954,2.12059938762104e-06,TRUE,75,29,0.167630057803468,1.65300821058132e-05,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"CLR_pc0.01","CLR (pc = 0.01)","HM103818.1.933",2,170,16.5447712288128,2.72091902751248e-07,-1.54184187702759,-1.30100644382577,0.446792716036203,6.98808719400783e-07,TRUE,115,25,0.144508670520231,2.24195577917175e-05,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"CLR_pc0.01","CLR (pc = 0.01)","HM117554.1.1400",2,170,11.4445147399226,2.17279344200484e-05,0.792217385287253,0.164010941941752,-1.65108994751237,4.43691270293807e-05,TRUE,758,60,0.346820809248555,0.000202455698541704,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS5"
"CLR_pc0.01","CLR (pc = 0.01)","HM127539.1.1447",2,170,6.74656332817939,0.00151521840228456,-0.760833909065436,-1.20592613096588,-2.27645276265511,0.00242102727929263,TRUE,110,19,0.109826589595376,3.11604734120619e-05,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","NS11-12",NA
"CLR_pc0.01","CLR (pc = 0.01)","HM127595.1.1404",2,170,27.0365309600543,6.3831958932336e-11,2.54296528997297,0.457537585645085,-1.52743820348383,2.38169805168332e-10,TRUE,1010,77,0.445086705202312,0.000277957078464675,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","HM127614.1.1479",2,170,6.27272748053269,0.00235299633840308,-0.584232473981967,-1.02028043554652,-1.98256780465838,0.00366178676086485,TRUE,78,27,0.15606936416185,1.95851481950909e-05,"Bacteria","Verrucomicrobia","Opitutae","Puniceicoccales","Puniceicoccaceae","marine"
"CLR_pc0.01","CLR (pc = 0.01)","HM142476.1.1504",2,170,8.05847372267767,0.000453267976829582,0.186319599501458,-1.1372159366534,-1.43048955153374,0.000774766556108782,TRUE,257,38,0.219653179190751,5.44690318301229e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SS1-B-06-26","uncultured"
"CLR_pc0.01","CLR (pc = 0.01)","HM161878.1.1423",2,170,2.23463623603574,0.110165994622689,-0.135109115844811,0.0677625561497729,-1.15447113644302,0.131781020497621,FALSE,223,47,0.271676300578035,6.64614321146314e-05,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae","Marinoscillum"
"CLR_pc0.01","CLR (pc = 0.01)","HM262380.1.1344",2,170,26.4158626450881,1.02355545034345e-10,-1.43063415373021,0.29903238740693,-1.89399102734612,3.74420597678577e-10,TRUE,55,29,0.167630057803468,1.22627771952413e-05,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","uncultured",NA
"CLR_pc0.01","CLR (pc = 0.01)","HM483394.1.1603",2,170,0.577418761277619,0.562442513267104,0.178736018427639,0.0840263846909002,0.615459103366795,0.592817501340396,FALSE,172,70,0.404624277456647,4.28906404723554e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Amoebophrya"
"CLR_pc0.01","CLR (pc = 0.01)","HM565910.2287.3749",2,170,19.939711071436,1.66234145278721e-08,1.27211427968815,0.957358580541491,-1.73039612994915,4.86396520439117e-08,TRUE,342,71,0.410404624277457,8.0305203442922e-05,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","HM565911.2962.4423",2,170,11.2267072030431,2.63318015219104e-05,0.0906887388151043,-0.153581747479974,-1.88336457059112,5.30732594201341e-05,TRUE,116,48,0.277456647398844,2.71343655627656e-05,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","HM581603.1.1799",2,170,17.4934269796651,1.23437595847849e-07,2.22626484004882,1.74372760973456,-0.813660958660154,3.29166922260931e-07,TRUE,672,94,0.543352601156069,0.000158655296754248,"Eukaryota","Haptophyta","Prymnesiophyceae","Prymnesiales","OLI16029","uncultured"
"CLR_pc0.01","CLR (pc = 0.01)","HM581632.1.1797",2,170,26.0720634064066,1.3310589599342e-10,2.16359344905939,0.896814943696648,-1.65108994751237,4.80499921759528e-10,TRUE,525,85,0.491329479768786,0.000142793804582613,"Eukaryota","Haptophyta","Prymnesiophyceae","Prymnesiales","Chrysochromulina","uncultured"
"CLR_pc0.01","CLR (pc = 0.01)","HM581633.1.1797",2,170,36.9590290790721,4.70351174379912e-14,3.26512972694413,3.53185792542435,-0.939401487930821,2.43475902031955e-13,TRUE,1999,110,0.635838150289017,0.000500184363915187,"Eukaryota","Haptophyta","Prymnesiophyceae","OLI16010","uncultured",NA
"CLR_pc0.01","CLR (pc = 0.01)","HM581635.1.1795",2,170,18.9614893554972,3.6850791101303e-08,0.881197410199161,-0.414969124371395,-1.91210114290448,1.04354638552809e-07,TRUE,142,57,0.329479768786127,3.79744410836168e-05,"Eukaryota","Haptophyta","Prymnesiophyceae","Prymnesiales","Chrysochromulina","uncultured"
"CLR_pc0.01","CLR (pc = 0.01)","HM581713.1.1778",2,170,1.69507402071909,0.186673572041846,-0.545091838939203,-0.9256453731462,-1.39007875212025,0.215506321782963,FALSE,129,33,0.190751445086705,3.51742727638437e-05,"Eukaryota","SAR","Alveolata","Ciliophora","Intramacronucleata","Spirotrichea"
"CLR_pc0.01","CLR (pc = 0.01)","HM581715.1.1787",2,170,3.33415687066169,0.0379902273581398,-0.962957138229543,-0.390453610296457,-1.62983682186166,0.0489735821996584,TRUE,110,29,0.167630057803468,3.44148816540666e-05,"Eukaryota","uncultured",NA,NA,NA,NA
"CLR_pc0.01","CLR (pc = 0.01)","HM581726.1.1776",2,170,4.21814629828678,0.0162962268320451,-0.161947473874444,-1.17918804439705,-1.73039612994915,0.022341446779735,TRUE,1390,25,0.144508670520231,0.000313147232687852,"Eukaryota","Archaeplastida","Chloroplastida","Chlorophyta","Mamiellophyceae","Mamiellales"
"CLR_pc0.01","CLR (pc = 0.01)","HM581742.1.1780",2,170,5.74093400554373,0.00386663203360599,-0.82856732267984,-1.24456385102486,-2.15500222273823,0.00582116585046427,TRUE,72,20,0.115606936416185,1.82281581861507e-05,"Eukaryota","Archaeplastida","Chloroplastida","Chlorophyta","Mamiellophyceae","uncultured"
"CLR_pc0.01","CLR (pc = 0.01)","HM581748.1.1811",2,170,3.20746384057414,0.0429195522399077,-0.481642267272993,-1.46937560318065,-1.11179971593189,0.0549785200897911,FALSE,331,30,0.173410404624277,8.59311385130453e-05,"Eukaryota","SAR","Stramenopiles","MAST-3","MAST-3B","uncultured"
